ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10208.0,26.0,100.0,14.0,3142.36,1/2/2004 0:00,Shipped,1.0,1.0,2004.0,Classic Cars,151.0,S12_3148,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium
10419.0,39.0,83.93,9.0,3273.27,5/17/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,77.0,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10167.0,21.0,69.88,2.0,1467.48,10/23/2003 0:00,Cancelled,4.0,10.0,2003.0,Planes,68.0,S24_2841,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,???,,S-844 67,Sweden,EMEA,Larsson,Maria,Small
10220.0,32.0,100.0,2.0,7181.44,2/12/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,207.0,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large
10259.0,34.0,99.41,7.0,3379.94,6/15/2004 0:00,Shipped,2.0,6.0,2004.0,Trucks and Buses,122.0,S18_2319,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium
10346.0,22.0,97.44,4.0,2143.68,11/29/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,41.0,S24_3969,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
10161.0,23.0,53.33,7.0,1226.59,10/17/2003 0:00,Shipped,4.0,10.0,2003.0,Classic Cars,50.0,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,usa,EMEA,Ibsen,Palle,Small
10221.0,33.0,100.0,3.0,4417.38,2/18/2004 0:00,Shipped,1.0,2.0,2004.0,Vintage Cars,136.0,S18_3140,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10122.0,43.0,72.38,6.0,3112.34,5/8/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,77.0,S18_1889,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Medium
10203.0,21.0,37.0,2.0,777.0,12/2/2003 0:00,Shipped,4.0,12.0,2003.0,Classic Cars,37.0,S24_2972,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Usa ,EMEA,Freyre,Diego,Small
10162.0$,29.0$,100.0$,9.0,5176.5,10/18/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,170.0,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Medium
10312.0,30.0,61.15,16.0,1834.5,10/21/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,60.0,S18_2248,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,Usa ,,Nelson,Valarie,Small
10164.0,21.0,100.0,2.0,3536.82,10/21/2003 0:00,Resolved,4.0,10.0,2003.0,Classic Cars,147.0,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium
10163.0,43.0,100.0,6.0,4991.44,10/20/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,99.0,S18_3320,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium
10230.0,45.0,100.0,5.0,4737.15,3/15/2004 0:00,Shipped,1.0,3.0,2004.0,Classic Cars,118.0,S24_4048,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10329.0,33.0,100.0,14.0,3607.56,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,79.0,S12_3990,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
10168.0,48.0,51.93,13.0,2492.64,10/28/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,43.0,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,,Hirano,Juri,Small
521250.0$,4850.0$,5000.0$,7.0,2495.5,2/22/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,117.0,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Small
10346.0,26.0,95.88,6.0,2492.88,11/29/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,107.0,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10332.0,38.0,84.25,9.0,3201.5,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,60.0,S18_2248,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
10289.0,43.0,100.0,3.0,8272.34,9/3/2004 0:00,Shipped,3.0,9.0,2004.0,Vintage Cars,168.0,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Large
10384.0,28.0,80.54,3.0,2255.12,2/23/2005 0:00,Shipped,1.0,2.0,2005.0,Ships,122.0,S24_2011,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,,Brown,Julie,Small
10261.0,22.0,91.17,3.0,2005.74,6/17/2004 0:00,Shipped,2.0,6.0,2004.0,Vintage Cars,88.0,S24_3151,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small
10306.0,31.0,84.08,2.0,2606.48,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,88.0,S24_3151,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,usa,EMEA,Ashworth,Victoria,Small
10127.0,24.0,100.0,11.0,2559.6,6/3/2003 0:00,Shipped,2.0,6.0,2003.0,Trucks and Buses,118.0,S12_4473,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Small
10415.0,18.0,69.7,2.0,1254.6,5/9/2005 0:00,Disputed,2.0,5.0,2005.0,Vintage Cars,65.0,S24_3420,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10419.0,43.0,100.0,3.0,5589.14,5/17/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,141.0,S18_3685,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10306.0,46.0,50.33,17.0,2315.18,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Trains,62.0,S32_3207,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10248.0,42.0,100.0,14.0,5082.42,5/7/2004 0:00,Cancelled,2.0,5.0,2004.0,Trains,100.0,S18_3259,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,,Yu,Kwai,Medium
10337.0,36.0,70.3,9.0,2530.8,11/21/2004 0:00,Shipped,4.0,11.0,2004.0,Ships,86.0,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Small
10357.0,32.0,100.0,10.0,5691.84,12/10/2004 0:00,Shipped,4.0,12.0,2004.0,Classic Cars,214.0,S10_1949,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,usa,,Nelson,Valarie,Medium
10352.0,23.0,100.0,3.0,2352.67,12/3/2004 0:00,Shipped,4.0,12.0,2004.0,Ships,90.0,S700_2047,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,,Taylor,Leslie,Small
10273.0,34.0,98.06,2.0,3334.04,7/21/2004 0:00,Shipped,3.0,7.0,2004.0,Ships,86.0,S18_3029,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
10329.0,44.0,86.13,8.0,3789.72,11/15/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,49.0,S72_1253,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,usa,,Yu,Kwai,Medium
10109.0,46.0,100.0,5.0,8257.0,3/10/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,169.0,S18_3232,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Large
10106.0,48.0,52.64,15.0,2526.72,2/17/2003 0:00,Shipped,1.0,2.0,2003.0,Planes,49.0,S72_1253,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Small
10169.0,26.0,39.83,9.0,1035.58,11/4/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,40.0,S32_2206,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
10285.0,20.0,49.06,10.0,981.2,8/27/2004 0:00,Shipped,3.0,8.0,2004.0,Motorcycles,60.0,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,???,MA,51247,USA,,Hernandez,Marta,Small
10414.0,27.0,90.37,8.0,2439.99,5/6/2005 0:00,On Hold,2.0,5.0,2005.0,Ships,99.0,S700_3962,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,,Yoshido,Juri,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10188.0,48.0,100.0,1.0,5512.32,11/18/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,95.0,S10_1678,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
10250.0,35.0,100.0,11.0,3909.15,5/11/2004 0:00,Shipped,2.0,5.0,2004.0,Planes,99.0,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,usa,,Frick,Sue,Medium
10120.0$,24.0$,100.0$,7.0,3417.12,4/29/2003 0:00,Shipped,2.0,4.0,2003.0,Planes,118.0,S700_2834,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
10233.0,36.0,70.67,3.0,2544.12,3/29/2004 0:00,Shipped,1.0,3.0,2004.0,Ships,66.0,S700_1138,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,usa,,Brown,William,Small
10374.0,22.0,100.0,1.0,3834.38,2/2/2005 0:00,Shipped,1.0,2.0,2005.0,Motorcycles,193.0,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,???,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
10110.0,29.0,59.37,15.0,1721.73,3/18/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,50.0,S24_1628,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Small
10297.0,26.0,100.0,2.0,2856.88,9/16/2004 0:00,Shipped,3.0,9.0,2004.0,Motorcycles,99.0,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Small
10349.0,23.0,100.0,2.0,3182.97,12/1/2004 0:00,Shipped,4.0,12.0,2004.0,Classic Cars,118.0,S24_4048,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,,Young,Jeff,Medium
10177.0,45.0,72.58,2.0,3266.1,11/7/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,88.0,S24_3151,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Medium
10185.0,43.0,100.0,12.0,7886.2,11/14/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,173.0,S12_3891,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,,Tam,Wing C,Large
10134.0,31.0,100.0,4.0,7023.98,7/1/2003 0:00,Shipped,3.0,7.0,2003.0,Motorcycles,193.0,S10_4698,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,usa,EMEA,Da Cunha,Daniel,Large
10205.0,24.0,38.08,4.0,913.92,12/3/2003 0:00,Shipped,4.0,12.0,2003.0,Vintage Cars,44.0,S24_2022,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10106.0,30.0,100.0,16.0,3177.3,2/17/2003 0:00,Shipped,1.0,2.0,2003.0,Ships,90.0,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium
10266.0,35.0,76.61,15.0,2681.35,7/6/2004 0:00,Shipped,3.0,7.0,2004.0,Classic Cars,79.0,S12_3990,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,usa,EMEA,Moroni,Maurizio,Small
nan$,nan$,nan$,,,,,,,,,,,,,,,,,,usa,,,,
10280.0,25.0,62.96,15.0,1574.0,8/17/2004 0:00,Shipped,3.0,8.0,2004.0,Vintage Cars,60.0,S18_2248,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Usa ,EMEA,Accorti,Paolo,Small
10244.0,20.0,58.22,6.0,1164.4,4/29/2004 0:00,Shipped,2.0,4.0,2004.0,Vintage Cars,53.0,S18_1367,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small
10411.0,34.0,100.0,4.0,3576.8,5/1/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,101.0,S700_2824,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Medium
10389.0,49.0,79.22,3.0,3881.78,3/3/2005 0:00,Shipped,1.0,3.0,2005.0,Classic Cars,77.0,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
10281.0$,44.0$,59.87$,14.0,2634.28,8/19/2004 0:00,Shipped,3.0,8.0,2004.0,Vintage Cars,50.0,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,,Yu,Kyung,Small
10226.0$,24.0$,100.0$,5.0,3231.36,2/26/2004 0:00,Shipped,1.0,2.0,2004.0,Classic Cars,132.0,S18_2870,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,usa,,Thompson,Valarie,Medium
,,,,,,,,,,,,,,,,,,,,Usa ,,,,
10405.0,61.0,73.92,4.0,4509.12,4/14/2005 0:00,Shipped,2.0,4.0,2005.0,Classic Cars,77.0,S18_1889,Mini Caravy,88.60.1555,"24, place Kluber",,Strasbourg,,67000,France,EMEA,Citeaux,Frederique,Medium
10419.0,35.0,100.0,6.0,5926.9,5/17/2005 0:00,Shipped,2.0,5.0,2005.0,Classic Cars,169.0,S18_3232,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium
10176.0,27.0,68.78,8.0,1857.06,11/6/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,57.0,S24_1444,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small
10195.0,27.0,100.0,5.0,5128.11,11/25/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,163.0,S18_2238,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,Usa ,,Frick,Steve,Medium
10287.0,43.0,70.76,15.0,3042.68,8/30/2004 0:00,Shipped,3.0,8.0,2004.0,Classic Cars,80.0,S18_3278,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,???,,1203,Switzerland,EMEA,Holz,Michael,Medium
10199.0,38.0,82.4,3.0,3131.2,12/1/2003 0:00,Shipped,4.0,12.0,2003.0,Planes,80.0,S700_3167,West Coast Collectables Co.,3105553722,3675 Furth Circle,,Burbank,CA,94019,USA,,Thompson,Steve,Medium
10320.0$,35.0$,100.0$,1.0,4850.3,11/3/2004 0:00,Shipped,4.0,11.0,2004.0,Classic Cars,117.0,S12_3380,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
10211.0,36.0,100.0,13.0,4771.8,1/15/2004 0:00,Shipped,1.0,1.0,2004.0,Motorcycles,150.0,S12_2823,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10306.0,32.0,100.0,9.0,3759.04,10/14/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,136.0,S18_3140,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,???,,EC2 5NT,usa,EMEA,Ashworth,Victoria,Medium
10284.0,30.0,73.99,12.0,2219.7,8/21/2004 0:00,Shipped,3.0,8.0,2004.0,Planes,68.0,S24_2841,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Small
10400.0,20.0,56.12,4.0,1122.4,4/1/2005 0:00,Shipped,2.0,4.0,2005.0,Planes,49.0,S72_1253,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,Usa ,,Frick,Sue,Small
10235.0,34.0,72.55,11.0,2466.7,4/2/2004 0:00,Shipped,2.0,4.0,2004.0,Planes,74.0,S700_4002,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Usa ,,Lincoln,Elizabeth,Small
10335.0,44.0,100.0,1.0,4746.28,11/19/2004 0:00,Shipped,4.0,11.0,2004.0,Trucks and Buses,96.0,S32_1268,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,???,CA,97562,USA,,Nelson,Valarie,Medium
10373.0,38.0,70.44,7.0,2676.72,1/31/2005 0:00,Shipped,1.0,1.0,2005.0,Planes,68.0,S24_2841,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small
10223.0,38.0,69.31,6.0,2633.78,2/20/2004 0:00,Shipped,1.0,2.0,2004.0,Motorcycles,76.0,S24_2000,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10193.0,46.0,53.37,6.0,2455.02,11/21/2003 0:00,Shipped,4.0,11.0,2003.0,Vintage Cars,53.0,S18_1367,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Small
10331.0,44.0,74.04,7.0,3257.76,11/17/2004 0:00,Shipped,4.0,11.0,2004.0,Vintage Cars,170.0,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
10238.0,47.0,62.45,2.0,2935.15,4/9/2004 0:00,Shipped,2.0,4.0,2004.0,Classic Cars,61.0,S24_3371,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,???,,1734,Denmark,EMEA,Petersen,Jytte,Small
10124.0$,43.0$,100.0$,13.0,5203.0,5/21/2003 0:00,Shipped,2.0,5.0,2003.0,Classic Cars,107.0,S24_3432,Signal Gift Stores,7025551838,8489 Strong St.,,Las Vegas,NV,83030,USA,,King,Sue,Medium
10328.0,27.0,100.0,8.0,2762.1,11/12/2004 0:00,Shipped,4.0,11.0,2004.0,Planes,91.0,S700_1691,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,usa,EMEA,Rovelli,Giovanni,Small
,,,,,,,,,,,,,,,,,,,,,,,,
10381.0,20.0,100.0,1.0,2952.0,2/17/2005 0:00,Shipped,1.0,2.0,2005.0,Trucks and Buses,136.0,S12_1666,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,Usa ,,Brown,Julie,Small
10120.0,22.0,100.0,6.0,2461.36,4/29/2003 0:00,Shipped,2.0,4.0,2003.0,Motorcycles,99.0,S32_1374,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,???,Victoria,3004,Australia,APAC,Ferguson,Peter,Small
10261.0$,34.0$,62.0$,4.0,2108.0,6/17/2004 0:00,Shipped,2.0,6.0,2004.0,Ships,66.0,S700_1138,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,,Fresnisre,Jean,Small
10292.0,41.0,100.0,6.0,4983.14,9/8/2004 0:00,Shipped,3.0,9.0,2004.0,Trucks and Buses,115.0,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,???,NY,10022,USA,,Yu,Kwai,Medium
10211.0,40.0,80.55,10.0,3222.0,1/15/2004 0:00,Shipped,1.0,1.0,2004.0,Motorcycles,81.0,S50_4713,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Medium
10325.0,28.0,100.0,2.0,5377.4,11/5/2004 0:00,Shipped,4.0,11.0,2004.0,Trains,62.0,S32_3207,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
10414.0,16.0,75.48,11.0,1207.68,5/6/2005 0:00,On Hold,2.0,5.0,2005.0,Vintage Cars,87.0,S18_4522,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,usa,,Yoshido,Juri,Small
10259.0,30.0,49.22,10.0,1476.6,6/15/2004 0:00,Shipped,2.0,6.0,2004.0,Trucks and Buses,60.0,S18_2432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Small
10163.0,48.0,69.96,4.0,3358.08,10/20/2003 0:00,Shipped,4.0,10.0,2003.0,Vintage Cars,62.0,S18_2957,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium
10197.0,45.0,100.0,6.0,5324.4,11/26/2003 0:00,Shipped,4.0,11.0,2003.0,Classic Cars,136.0,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium
10165.0,48.0,100.0,12.0,6825.6,10/22/2003 0:00,Shipped,4.0,10.0,2003.0,Trucks and Buses,118.0,S12_4473,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium
10315.0,36.0,100.0,7.0,3602.16,10/29/2004 0:00,Shipped,4.0,10.0,2004.0,Vintage Cars,87.0,S18_4522,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium
10416.0,39.0,67.2,10.0,2620.8,5/10/2005 0:00,Shipped,2.0,5.0,2005.0,Planes,80.0,S700_3167,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Usa ,EMEA,Moroni,Maurizio,Small
10189.0,28.0,100.0,1.0,4512.48,11/18/2003 0:00,Shipped,4.0,11.0,2003.0,Motorcycles,150.0,S12_2823,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,,Pasadena,CA,90003,USA,,Young,Julie,Medium
10355.0,32.0,100.0,8.0,5302.72,12/7/2004 0:00,Shipped,4.0,12.0,2004.0,Classic Cars,140.0,S24_3856,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Usa ,EMEA,Freyre,Diego,Medium
10388.0,35.0,100.0,8.0,3918.95,3/3/2005 0:00,Shipped,1.0,3.0,2005.0,Vintage Cars,68.0,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,,Benitez,Violeta,Medium
,,,,,,,,,,,,,,,,,,,,,,,,
10139.0,29.0,100.0,4.0,3276.13,7/16/2003 0:00,Shipped,3.0,7.0,2003.0,Vintage Cars,97.0,S24_4258,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10237.0,26.0,40.23,2.0,1045.98,4/5/2004 0:00,Shipped,2.0,4.0,2004.0,Motorcycles,40.0,S32_2206,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,,Frick,Michael,Small
10420.0,60.0,64.67,11.0,3880.2,5/29/2005 0:00,In Process,2.0,5.0,2005.0,Classic Cars,73.0,S24_1046,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
10380.0,44.0,79.06,9.0,3478.64,2/16/2005 0:00,Shipped,1.0,2.0,2005.0,Classic Cars,85.0,S24_3191,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium
10280.0,37.0,100.0,13.0,4750.8,8/17/2004 0:00,Shipped,3.0,8.0,2004.0,Vintage Cars,127.0,S18_2325,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Medium
10210.0,21.0,78.55,12.0,1649.55,1/12/2004 0:00,Shipped,1.0,1.0,2004.0,Planes,91.0,S700_1691,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small
10337.0,42.0,97.16,5.0,4080.72,11/21/2004 0:00,Shipped,4.0,11.0,2004.0,Ships,54.0,S72_3212,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,,Hernandez,Maria,Medium
10109.0,26.0,100.0,4.0,4379.18,3/10/2003 0:00,Shipped,1.0,3.0,2003.0,Classic Cars,141.0,S18_1129,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,,Philadelphia,PA,71270,USA,,Hernandez,Rosa,Medium
